page,cardIndex,row,column,sourceId,predictionId,score,box,width,height,tileId,tileOrigin,modelProfile,threshold
63,1243,1,3,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00020,0.150323,"['1024.945', '81.721', '1067.393', '121.992']",42.448,40.271,set_3/set_3_pair_016__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
63,1244,1,4,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00021,0.149806,"['523.188', '119.927', '567.445', '163.718']",44.257,43.791,set_3/set_3_pair_016__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
63,1245,2,1,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00022,0.149077,"['730.378', '712.930', '772.648', '756.036']",42.270,43.106,set_3/set_3_pair_016__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
63,1246,2,2,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00023,0.147797,"['134.016', '329.990', '174.322', '371.704']",40.306,41.714,set_3/set_3_pair_016__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
63,1247,2,3,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00024,0.146144,"['902.251', '1147.719', '942.962', '1190.243']",40.711,42.524,set_3/set_3_pair_016__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
63,1248,2,4,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00025,0.145582,"['738.597', '389.071', '781.879', '421.670']",43.282,32.599,set_3/set_3_pair_016__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
63,1249,3,1,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00026,0.144857,"['502.452', '1267.286', '545.646', '1310.505']",43.194,43.219,set_3/set_3_pair_016__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
63,1250,3,2,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00027,0.140609,"['98.783', '1250.099', '142.416', '1293.410']",43.633,43.311,set_3/set_3_pair_016__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
63,1251,3,3,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00028,0.139940,"['838.161', '347.296', '879.652', '391.433']",41.491,44.137,set_3/set_3_pair_016__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
63,1252,3,4,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00029,0.137179,"['753.918', '1115.395', '798.181', '1156.803']",44.263,41.408,set_3/set_3_pair_016__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
63,1253,4,1,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00030,0.135539,"['347.890', '1415.782', '390.270', '1458.149']",42.380,42.367,set_3/set_3_pair_016__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
63,1254,4,2,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00031,0.134862,"['759.484', '629.754', '802.193', '672.357']",42.709,42.603,set_3/set_3_pair_016__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
63,1255,4,3,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00032,0.130650,"['250.998', '1137.469', '293.793', '1181.369']",42.795,43.900,set_3/set_3_pair_016__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
63,1256,4,4,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00035,0.128569,"['1070.566', '1272.687', '1107.044', '1314.001']",36.478,41.314,set_3/set_3_pair_016__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
63,1257,5,1,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00036,0.128112,"['474.302', '755.158', '510.776', '795.058']",36.474,39.900,set_3/set_3_pair_016__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
63,1258,5,2,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00037,0.127780,"['473.510', '1047.402', '511.262', '1087.466']",37.752,40.064,set_3/set_3_pair_016__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
63,1259,5,3,set_3/set_3_pair_016,set_3/set_3_pair_016_pred_00041,0.125006,"['1046.638', '20.294', '1086.343', '61.318']",39.705,41.024,set_3/set_3_pair_016__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
63,1260,5,4,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00005,0.296372,"['548.439', '243.469', '590.270', '284.246']",41.831,40.777,set_3/set_3_pair_020__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
64,1261,1,1,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00007,0.266373,"['388.247', '292.009', '424.475', '330.434']",36.228,38.425,set_3/set_3_pair_020__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
64,1262,1,2,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00008,0.248070,"['1004.340', '806.886', '1044.583', '848.023']",40.243,41.137,set_3/set_3_pair_020__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
64,1263,1,3,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00009,0.240704,"['716.434', '349.132', '757.932', '392.083']",41.498,42.951,set_3/set_3_pair_020__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
64,1264,1,4,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00010,0.235012,"['449.550', '986.782', '491.728', '1029.695']",42.178,42.913,set_3/set_3_pair_020__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
64,1265,2,1,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00011,0.225084,"['289.778', '1059.884', '332.673', '1101.260']",42.895,41.376,set_3/set_3_pair_020__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
64,1266,2,2,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00012,0.220194,"['1026.793', '1168.302', '1067.307', '1209.409']",40.514,41.107,set_3/set_3_pair_020__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
64,1267,2,3,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00014,0.200104,"['1068.292', '788.986', '1105.081', '830.502']",36.789,41.516,set_3/set_3_pair_020__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
64,1268,2,4,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00015,0.199267,"['1024.490', '950.823', '1064.495', '990.748']",40.005,39.925,set_3/set_3_pair_020__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
64,1269,3,1,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00016,0.192562,"['757.854', '1073.866', '799.945', '1116.513']",42.091,42.647,set_3/set_3_pair_020__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
64,1270,3,2,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00018,0.187675,"['737.944', '464.397', '781.426', '507.164']",43.482,42.767,set_3/set_3_pair_020__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
64,1271,3,3,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00020,0.177546,"['1068.651', '465.777', '1105.058', '507.775']",36.407,41.998,set_3/set_3_pair_020__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
64,1272,3,4,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00021,0.176791,"['464.036', '1128.326', '506.222', '1172.050']",42.186,43.724,set_3/set_3_pair_020__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
64,1273,4,1,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00024,0.169908,"['790.501', '135.554', '834.202', '177.853']",43.701,42.299,set_3/set_3_pair_020__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
64,1274,4,2,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00025,0.169796,"['123.961', '972.184', '165.944', '1012.622']",41.983,40.438,set_3/set_3_pair_020__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
64,1275,4,3,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00027,0.164565,"['1045.805', '202.107', '1089.736', '244.386']",43.931,42.279,set_3/set_3_pair_020__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
64,1276,4,4,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00028,0.164112,"['943.975', '286.025', '985.557', '325.355']",41.582,39.330,set_3/set_3_pair_020__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
64,1277,5,1,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00029,0.161680,"['1043.359', '1019.045', '1082.986', '1062.199']",39.627,43.154,set_3/set_3_pair_020__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
64,1278,5,2,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00030,0.157274,"['449.741', '1374.331', '492.140', '1416.809']",42.399,42.478,set_3/set_3_pair_020__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
64,1279,5,3,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00031,0.155472,"['788.176', '789.906', '830.187', '834.212']",42.011,44.306,set_3/set_3_pair_020__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
64,1280,5,4,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00032,0.154579,"['1025.043', '1313.157', '1067.717', '1355.996']",42.674,42.839,set_3/set_3_pair_020__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
65,1281,1,1,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00034,0.152095,"['1047.704', '508.813', '1088.907', '551.078']",41.203,42.265,set_3/set_3_pair_020__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
65,1282,1,2,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00035,0.151877,"['925.176', '442.788', '969.171', '484.581']",43.995,41.793,set_3/set_3_pair_020__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
65,1283,1,3,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00036,0.150880,"['1046.523', '806.536', '1089.460', '849.233']",42.937,42.697,set_3/set_3_pair_020__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
65,1284,1,4,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00037,0.150652,"['840.499', '41.397', '883.499', '83.561']",43.000,42.164,set_3/set_3_pair_020__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
65,1285,2,1,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00041,0.145815,"['811.339', '1331.164', '854.283', '1375.497']",42.944,44.333,set_3/set_3_pair_020__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
65,1286,2,2,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00042,0.145634,"['446.064', '82.546', '490.262', '126.805']",44.198,44.259,set_3/set_3_pair_020__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
65,1287,2,3,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00043,0.144112,"['502.300', '1313.095', '545.787', '1356.305']",43.487,43.210,set_3/set_3_pair_020__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
65,1288,2,4,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00045,0.143007,"['1068.930', '1068.324', '1105.674', '1109.206']",36.744,40.882,set_3/set_3_pair_020__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
65,1289,3,1,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00046,0.142884,"['1048.418', '447.960', '1089.404', '489.118']",40.986,41.158,set_3/set_3_pair_020__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
65,1290,3,2,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00047,0.142738,"['1072.959', '290.907', '1108.000', '330.536']",35.041,39.629,set_3/set_3_pair_020__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
65,1291,3,3,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00048,0.140890,"['1003.742', '903.988', '1044.967', '945.227']",41.225,41.239,set_3/set_3_pair_020__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
65,1292,3,4,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00050,0.136982,"['737.739', '38.402', '781.550', '82.035']",43.811,43.633,set_3/set_3_pair_020__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
65,1293,4,1,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00051,0.136541,"['164.569', '1269.649', '206.763', '1314.101']",42.194,44.452,set_3/set_3_pair_020__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
65,1294,4,2,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00052,0.136207,"['833.016', '929.674', '876.117', '973.222']",43.101,43.548,set_3/set_3_pair_020__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
65,1295,4,3,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00053,0.135652,"['565.568', '82.777', '608.592', '126.061']",43.024,43.284,set_3/set_3_pair_020__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
65,1296,4,4,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00054,0.134857,"['672.536', '1215.477', '717.692', '1259.189']",45.156,43.712,set_3/set_3_pair_020__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
65,1297,5,1,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00055,0.134221,"['876.995', '284.518', '917.321', '323.479']",40.326,38.961,set_3/set_3_pair_020__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
65,1298,5,2,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00057,0.133810,"['473.278', '446.810', '510.134', '486.632']",36.856,39.822,set_3/set_3_pair_020__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
65,1299,5,3,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00059,0.131486,"['35.630', '1231.428', '77.701', '1272.255']",42.071,40.827,set_3/set_3_pair_020__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
65,1300,5,4,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00060,0.130549,"['58.203', '1065.155', '103.075', '1110.106']",44.872,44.951,set_3/set_3_pair_020__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
66,1301,1,1,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00062,0.130145,"['789.097', '21.972', '832.003', '66.062']",42.906,44.090,set_3/set_3_pair_020__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
66,1302,1,2,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00063,0.127054,"['1046.317', '606.469', '1088.449', '647.438']",42.132,40.969,set_3/set_3_pair_020__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
66,1303,1,3,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00064,0.126863,"['859.981', '287.152', '895.826', '326.835']",35.845,39.683,set_3/set_3_pair_020__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
66,1304,1,4,set_3/set_3_pair_020,set_3/set_3_pair_020_pred_00067,0.125614,"['881.334', '648.244', '923.863', '691.059']",42.529,42.815,set_3/set_3_pair_020__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
66,1305,2,1,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00001,0.329560,"['413.920', '179.634', '455.640', '222.845']",41.720,43.211,set_3/set_3_pair_023__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
66,1306,2,2,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00004,0.244084,"['138.513', '1315.961', '180.674', '1359.229']",42.161,43.268,set_3/set_3_pair_023__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
66,1307,2,3,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00005,0.232538,"['832.317', '1062.261', '870.956', '1103.192']",38.639,40.931,set_3/set_3_pair_023__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
66,1308,2,4,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00006,0.228471,"['478.949', '291.071', '519.962', '333.353']",41.013,42.282,set_3/set_3_pair_023__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
66,1309,3,1,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00007,0.210578,"['503.414', '818.450', '578.839', '874.952']",75.425,56.502,set_3/set_3_pair_023__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
66,1310,3,2,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00008,0.208270,"['860.608', '1137.516', '902.936', '1179.832']",42.328,42.316,set_3/set_3_pair_023__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
66,1311,3,3,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00011,0.188372,"['289.373', '901.881', '334.121', '945.213']",44.748,43.332,set_3/set_3_pair_023__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
66,1312,3,4,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00012,0.185680,"['76.884', '929.663', '120.640', '973.028']",43.756,43.365,set_3/set_3_pair_023__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
66,1313,4,1,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00013,0.181585,"['204.052', '1330.022', '246.192', '1371.278']",42.140,41.256,set_3/set_3_pair_023__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
66,1314,4,2,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00014,0.178551,"['347.949', '1150.927', '389.882', '1191.160']",41.933,40.233,set_3/set_3_pair_023__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
66,1315,4,3,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00015,0.175165,"['183.420', '1318.069', '225.735', '1359.985']",42.315,41.916,set_3/set_3_pair_023__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
66,1316,4,4,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00019,0.164082,"['171.449', '370.694', '213.958', '413.425']",42.509,42.731,set_3/set_3_pair_023__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
66,1317,5,1,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00020,0.155689,"['159.026', '772.392', '201.043', '813.736']",42.017,41.344,set_3/set_3_pair_023__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
66,1318,5,2,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00021,0.155012,"['40.109', '890.035', '81.890', '932.275']",41.781,42.240,set_3/set_3_pair_023__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
66,1319,5,3,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00022,0.146444,"['448.608', '690.805', '493.113', '733.984']",44.505,43.179,set_3/set_3_pair_023__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
66,1320,5,4,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00023,0.145758,"['639.422', '206.683', '677.837', '245.510']",38.415,38.827,set_3/set_3_pair_023__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
67,1321,1,1,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00024,0.142011,"['132.467', '19.204', '177.859', '58.100']",45.392,38.896,set_3/set_3_pair_023__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
67,1322,1,2,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00025,0.141882,"['615.386', '1005.705', '658.542', '1049.408']",43.156,43.703,set_3/set_3_pair_023__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
67,1323,1,3,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00028,0.140217,"['75.703', '847.285', '120.369', '890.701']",44.666,43.416,set_3/set_3_pair_023__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
67,1324,1,4,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00030,0.138561,"['901.214', '1150.086', '942.536', '1191.989']",41.322,41.903,set_3/set_3_pair_023__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
67,1325,2,1,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00032,0.136512,"['164.069', '1255.459', '205.385', '1298.412']",41.316,42.953,set_3/set_3_pair_023__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
67,1326,2,2,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00033,0.135097,"['834.768', '932.835', '879.417', '974.824']",44.649,41.989,set_3/set_3_pair_023__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
67,1327,2,3,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00034,0.134948,"['901.403', '1096.333', '941.859', '1135.657']",40.456,39.324,set_3/set_3_pair_023__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
67,1328,2,4,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00035,0.134002,"['423.903', '1138.465', '462.326', '1177.858']",38.423,39.393,set_3/set_3_pair_023__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
67,1329,3,1,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00037,0.132264,"['655.146', '100.083', '700.267', '144.063']",45.121,43.980,set_3/set_3_pair_023__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
67,1330,3,2,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00041,0.129260,"['481.280', '1398.245', '527.452', '1442.096']",46.172,43.851,set_3/set_3_pair_023__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
67,1331,3,3,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00042,0.129181,"['473.349', '711.010', '509.755', '751.838']",36.406,40.828,set_3/set_3_pair_023__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
67,1332,3,4,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00043,0.128399,"['526.777', '1188.610', '569.837', '1232.465']",43.060,43.855,set_3/set_3_pair_023__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
67,1333,4,1,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00044,0.126943,"['556.534', '1019.178', '598.636', '1062.993']",42.102,43.815,set_3/set_3_pair_023__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
67,1334,4,2,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00045,0.126354,"['502.411', '1327.753', '547.591', '1371.265']",45.180,43.512,set_3/set_3_pair_023__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
67,1335,4,3,set_3/set_3_pair_023,set_3/set_3_pair_023_pred_00046,0.125044,"['428.003', '1291.268', '471.728', '1335.955']",43.725,44.687,set_3/set_3_pair_023__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
